Lib_GGA.65_S2_R1_001	Lib_GGA.71_S4_R1_001	Lib_GGA.88_S6_R1_001	Lib_GGA.90_S8_R1_001	Lib_GGA.64_S1_R1_001	Lib_GGA.70_S3_R1_001	Lib_GGA.87_S5_R1_001	Lib_GGA.89_S7_R1_001
INTS8	6.46576945246027	6.32114870427856	6.03059417784108	6.45648803747267	7.01032702940019	6.54591789355588	6.66936386170828	6.74368058330169
UQCRB	5.51965704861489	5.94415830999013	5.72812141168237	5.92563289058634	6.10912235255715	6.37463916701555	5.92168800763499	6.34352045484162
ITPRIPL2	5.40490186306028	4.86342695861876	4.56799691373429	4.20556485913617	3.99621663700748	4.47777056859159	3.5945374340568	3.80906464405508
ZNF316	3.86902194808709	3.4775681429601	3.63656518912975	3.47685325617934	3.47234613390252	2.97758322974159	2.79783712086029	2.78004895319505
TSC22D1	2.33384686658216	2.50874599052564	3.24799794483367	3.22850592891993	1.97350855778869	1.68156999915719	2.56773629048123	2.14516918643226
TLE3	6.54919147322792	6.22299870047295	6.18567392066996	5.87651700350651	5.86289484855115	5.78609470223043	5.05202905673009	5.63461020527218
ARL5B	5.88150006510189	5.96789703940961	5.50079213375674	6.03469838403146	6.50333767605834	6.6023589191959	5.80138244946336	6.25675008863788
GOLGA8B	5.03553801201573	2.29182912135556	5.12457379264468	4.01621949615121	5.42448773717705	2.77889272202828	5.49198727744811	4.49064417618872
PRF1	7.37748139598708	7.91000505476116	7.66754473498052	7.94278571634538	8.10996540917893	8.39806323587185	7.75313162881797	8.57934157173845
GLRX5	6.05285211881155	6.19347103675979	6.25153857616912	6.22932692468584	6.50705696829685	6.75567105533667	6.41183642354416	6.66135490606981
NDUFV1	6.93092167771764	6.78180255082954	6.88260994762389	7.04689114005364	7.28834299487781	7.21172109352541	7.11941208713943	7.3724418591037
TRAPPC8	6.30114222670854	6.16103993448035	6.21973022608977	6.29908705465916	6.8544665739084	6.37526830502633	6.61990222789662	6.6484283203369
BOP1	6.65613906451962	6.53577412787236	6.33054650566928	6.63747170382425	7.01490581092332	6.98566233761885	6.51930694952932	7.11337062442853
NFAT5	7.15123707338941	7.18845347797667	7.09811022560784	6.5743089785962	6.81974710365041	6.49356698957799	6.84193425338744	6.19808059839035
TNFAIP1	5.79002119485561	5.53367375294328	5.68651404743597	5.46581529204494	5.41462083758516	5.06458343171347	5.19864454561511	5.22269431373701
CA11	1.82965449903089	1.62330368630242	1.32590467854737	1.42353448166364	1.01758497780497	0.844983621690875	0.634150711561428	0.984134391523429
ZRANB2	7.69535294469224	7.87439494334592	7.62299536170869	7.97657000205792	8.14470112133221	8.15832465194915	8.06131673857552	8.1763420017614
PMS1	6.12870630065852	6.09470397877464	5.80391488988734	6.14887961374562	6.42637345217636	6.41558474993681	6.34412911582724	6.46829470519245
LOXL3	3.00277388736436	2.48943667444826	2.73144761338481	2.75521332661482	2.38272184563473	2.02729514240536	1.91077838368966	1.98986508263356
PRKAR1B	4.68832868662869	4.69664671511937	4.70467104604483	5.02047190245018	5.34567441655175	5.24338692454932	4.88496505362614	5.5280799564341
HSPA2	3.96019410774423	3.70803527361996	3.27127890130549	3.27005792508991	3.29007948619207	3.30265049865364	2.76473897469727	2.46321127737726
RAB23	4.02919809501625	3.89574775083298	4.28312092230337	3.74026072732064	3.32421133776124	3.50936261848939	3.04529799022589	3.21941200182298
FCRLB	0.38406886449135	0.203302283256993	0.254826644011359	0.1086944397795	0.909324666987476	0.815617584845652	0.67034555388245	1.06418395158656
AAGAB	7.14852576985564	7.16316180905349	7.05809445580901	7.29241989825633	7.61134257075866	7.47207414738303	7.42865420322259	7.51812322913326
KCNA2	0.878762536790659	0.903155169122992	1.08441515227221	0.89590159725471	1.17549570695735	2.06521983688498	1.83307944316266	1.84631124278828
GNA13	8.20568210048608	7.94320579191067	8.06916196331019	8.09525769538057	7.8467525188488	7.70986041930092	7.66870387945337	7.81420506143546
SPINT1	3.49752701640495	3.40213095698897	3.29419012844581	2.66018440844214	2.97263672489119	2.88872333189203	2.51894619859401	2.05661809864591
FUCA1	3.50238903239629	3.52100688007425	4.03709666367104	3.61686263839322	4.42759376022467	4.26341316562728	4.3392780548857	4.06395655655206
IGSF9B	2.93965012630086	3.23248484282232	3.27127890130549	3.05598783148306	3.83393326844521	3.65740323040113	3.86823678612927	3.53247728643387
SUPT3H	4.69258927843689	4.80214316364814	5.08406332776663	4.4575644525738	4.48529678308337	3.98871124512338	4.04405286759729	3.9385971924188
ACADVL	8.27923332689546	8.06397129953171	8.48700491305875	8.16417627691123	7.98034552303401	7.82325209872254	8.10329290972854	7.85509767576633
CLBA1	2.69828745473268	2.63712544276427	2.7728166382128	1.6382151855778	1.49307169564321	1.50885413839654	2.2586112667271	1.21207634272592
AC006460.2	3.42255925101546	2.7948795341565	2.43423743875376	2.04617022533468	2.15514044164464	1.89315613625635	1.97005857605604	1.58201274406262
ZNF525	4.84581963718514	4.32951837853606	4.60282494781226	4.9528241511128	4.51330528157248	3.97549450700155	4.04060029615244	4.18228126613753
ALDH1B1	5.52921746497141	5.30289771838688	5.13254115004419	5.28797514678001	5.71798254253212	5.79458599814357	5.58380355284339	5.81124658198458
DSCC1	5.62929077873044	5.73257472375311	5.49090961486754	5.78632281708351	5.94470531108193	6.0749767031121	5.83565328002047	6.19141201318391
NUDT16	2.43902465104672	2.91553099755549	2.68885723072064	3.2464606662686	3.3326196038129	3.56336373330643	3.41951830884677	3.56952119520015
GPN3	6.32877788981787	6.64342733174832	6.65871138961879	6.55942378417558	6.94567786972311	7.16081356490741	6.8244732001393	6.92254883703141
POMT1	5.41267064194776	5.23350577372411	5.19930274812815	5.15962530437834	5.78691312928241	5.5700957997322	5.52695247932533	5.59248736576507
DMRT1	1.40024698900331	0.749309557064872	0.975235285621947	0.735645475342704	0.495501616599547	0.366860329795692	0.438157054986618	0.154273021564897
ABCC9	1.46144952004276	2.08868778514883	3.09330697245489	1.67403437821418	1.05871238730706	1.06059235995388	2.31685754253716	1.03799119645265
SLC16A14	0.848534011758003	0.613208615608487	1.21020682713241	0.304226104167281	1.56620027817207	1.41406762328379	1.84895760925259	1.56376934502675
ZC3H18	6.55797511015307	6.21714131735125	6.04332855987325	6.36631338566503	6.78225431724456	6.64889076223876	6.56026997758273	6.67576020065915
RAB40B	2.96804663534423	2.74690046445075	2.95637872491566	2.4897664394893	2.09710064739409	1.68156999915719	2.52883711170683	1.89089679478683
OSCP1	2.30073785989606	2.16369390658518	2.51447416133853	2.27332185056824	1.13760867593161	1.43352968422705	2.02699878483007	1.54529229386263
ARPC5L	6.72431321797066	6.97075783148008	6.9432055713509	7.04689114005364	7.25444816363144	7.42210573691768	7.15895857152332	7.33393744801308
ZNF587B	4.38822412230876	4.23122942530841	4.40653127904618	4.34541431731555	5.10186183048011	4.48944047286647	4.90598868788218	4.79821785573964
POLE4	4.67762183158192	5.06111819353801	5.06087052997507	4.98348033482611	5.37751507174648	5.7554921149519	5.23383915398841	5.41686810518062
GLS	9.42132707829017	9.2916648261383	9.61187889303726	9.03986504698698	8.88529347547081	8.87247474801983	8.81767078971375	8.92871605838999
RHBDL3	1.64852097408124	1.51288477906814	2.30483929733323	1.19607732194272	0.303550050730033	0.815617584845652	1.34356739221831	0.679805477967254
SMOX	2.14777686176602	3.09232625234	1.88935400440952	2.60558496004909	3.494997118978	3.46276436191564	3.33748178951859	3.23101948807527
AC109347.1	1.40024698900331	1.55063791939165	1.81208770906822	1.61996647909127	0.767682669461663	0.406793868747008	1.29802487404024	0.574404838392923
TCTE3	1.81409599866048	1.75849870842448	2.23551057572118	2.7964222259261	2.75218166367183	2.43710436675573	2.95281379088808	3.21941200182298
SNRPB2	5.91652697721623	6.15108991606922	6.06096994196193	6.44032907298179	6.63238810074491	6.59913096649737	6.35389896520185	6.69840909307878
SYNE1	6.92866586464786	6.53046994905923	6.13739481224388	7.24222532622722	5.72278842771159	5.95637401226717	6.02576093184164	6.29250242142843
ZSCAN31	2.65527729332269	2.77108944244555	2.92736149137309	2.30793201103508	2.06718099188599	1.72959506015072	2.29384044685223	1.76879621432979
CEL	0.46599697153013	0.716468996762298	2.88271109330348	0.735645475342704	0.268919913136213	0.148711291613609	0.838835197561325	0.379578683815758
S100A10	7.86137362614525	7.89449066234985	8.08300160204334	7.85066335623436	7.46938676320546	7.54070304925376	6.98800628346525	7.43994933070597
ETFB	4.62732027383336	4.48140414256958	4.69394274009772	4.67644452917249	5.40667844116278	5.31202724427807	5.23383915398841	4.81180847908994
CAPN11	1.29209373453447	1.4936311487303	1.43300897046463	0.984152152651878	0.434312176120518	0.691784026832439	0.960753797428248	0.420705637047153
RPS11	6.92096960890827	7.30969241161662	7.15475821027493	7.45437877003308	7.64759758730539	7.8278557410307	7.3738045697307	7.73566095303577
ARRB2	6.02186535375155	5.95035040119183	5.48718614747974	6.19506712229035	6.37692468093576	6.29906883980312	5.79831910065337	6.52950160101076
GRB2	8.21552326010005	8.07838024264772	8.04867675200455	8.1169726108825	8.4671018089416	8.45601162281601	8.3573577117896	8.38311600831042
FTLP3	2.5370528667328	2.97227250314766	2.65385583400683	3.10273328042327	3.56089139191173	3.99854494139199	2.87740543713289	3.7538096522213
PGS1	5.51003285464926	5.34647743275659	5.42885578115083	5.48106109620945	5.86796542536927	5.91543478754486	5.90374687619565	5.69871292479906
CTDP1	5.62260764220728	5.54657670118524	5.1809802564342	5.64231596342714	6.25835983415697	6.15775597509952	5.59914070786996	5.79667458006453
ADGRD1	2.98898313422684	1.86721933010509	2.15017750339881	2.04617022533468	3.87768451605559	2.93041665568338	4.36986473037113	2.43337810677052
RASSF5	8.63572237671285	8.58673470761865	8.79526222148595	8.66392149091211	9.05265443009351	8.96617846442682	8.93074712677437	9.03786035353746
TFAM	7.04819311187757	7.03084450602756	6.72238873914749	6.96341309041574	7.33904208272082	7.27747960667458	7.22242484847199	7.3139518314341
WDR62	5.53753117225303	5.07899100951461	5.02365425576397	5.17063759527917	5.77924394204428	5.73308850468791	5.33877039327306	5.73074929656684
GLYCTK	2.74005241408142	2.53723387120037	3.05357556086982	2.7127926452628	3.26832960342551	3.56336373330643	3.43538032346666	3.46526960018723
DZIP3	5.37074518311133	5.36248631291294	5.27611647298073	5.516020330067	5.63543363996108	5.72915646127169	5.83764408154884	5.88289736547435
CISH	7.84112654047628	7.54151826981005	7.49473389365284	7.93404146746327	8.13857004158705	7.95049898479589	7.98568282153716	8.12166026538273
KLHL25	3.53122197809297	3.53990096872161	3.82534999416328	3.7982149875911	3.04605559061765	3.14039778567786	3.22029710136308	2.99952447909696
IARS2	7.89780944945046	7.67890374501356	7.55940324072376	7.54753728652522	8.15229140207779	7.9953879220046	7.82714063189975	8.04276523014902
ELP3	6.31433519347727	6.12551960624274	6.13263574423632	6.34979819656992	6.70096894170243	6.60932813808514	6.46946385307188	6.56776575137336
NACC2	3.69307424269271	2.91553099755549	2.66268611456481	2.45929837319265	3.86614663483118	3.86516134304652	3.61325204743417	3.78957275887927
GRINA	3.24828518670404	3.57238165928149	3.46039713978714	3.74026072732064	2.87239460866837	3.0983389310882	2.62418650912065	2.8035612688383
JPT1	7.22882755050751	7.45488707124348	6.87977267760145	7.57680697973408	7.74687823341286	7.87799333668843	7.16808490901279	7.77856054197754
MCEE	3.16487883511961	3.05340789414662	3.09330697245489	3.34418768627971	3.68756629727045	3.76117302737594	3.68134604982974	3.72536774782408
ATP5F1A	9.51730051963822	9.64444894530011	9.5059984015225	9.84945998952731	9.88121697153553	9.89230059217555	9.79272331594828	10.0476582464607
SBK1	2.27823537994649	2.00956718389046	1.948319349787	2.72991088582804	1.63580020025386	1.49038850285208	0.705654507389112	1.01131409337455
MACIR	5.68488116364345	5.65886759686671	5.21739545606226	5.45941501431686	5.06701129022319	4.95774380521566	4.90218892610996	5.21832727763588
ZNF738	4.07560933516653	4.45924370975402	4.5323072543654	4.59470395072946	3.63074178965319	3.85075694923971	4.21919426587992	4.07365904817793
YWHAQ	9.92082229066528	10.0791223297125	9.94540275409043	9.66943879603142	9.80763387582594	9.70843256753325	9.5975689060882	9.19825892264401
PEAK1	4.87047429868858	5.01290930085253	4.91144085043408	4.52286063715749	4.24142750097597	3.77267998351599	4.58185853170809	4.03445131785017
CRYBG1	7.30802178053343	7.18470663662185	7.01435223928497	7.81901730701512	7.65788061725533	7.85607503726074	7.458392374038	7.99101099338747
PRR7	1.48128668399529	1.0154135212466	1.21020682713241	0.83391855253547	2.06718099188599	1.61494382883752	1.95546531809601	1.52657552784397
AFAP1L2	3.06325111968278	3.70385272370476	4.42481395263647	3.5936720427121	4.29834056588362	3.87230996446642	5.06398240808941	4.87790504380764
ABCA3	5.11069298568279	3.75326037974547	5.09225693380667	3.91881482267369	4.45673374364889	3.46749250305807	4.00561238587868	3.47993715231701
NOA1	4.40389926916475	4.54357496657554	4.67878780763674	4.77663368824541	5.13948907658272	4.90120259847445	5.14177356675645	5.0839666518143
KLF3	1.9626096423933	2.0627934016996	2.82094276486512	1.93246688506614	4.08598742045052	2.26311169086183	4.12126361321205	2.93001083923921
LAPTM4B	4.07560933516653	4.76849541400268	5.02878608822196	4.62932705609995	3.7485349337044	4.15034230972422	4.00561238587868	4.24086622975738
PSMD11	8.15177330270468	8.18425032303216	7.90676404196359	8.18953336494218	8.63891956520491	8.64812447959823	8.10927932366303	8.42603850316443
CCNF	7.26110048099325	6.9448530684674	6.83945362528151	6.87432546848929	7.57902005217282	7.18110481748945	7.1661058278098	7.42581463768968
PTPN21	1.04792943112915	1.3933091242018	2.08597920225465	0.984152152651878	0.33736838239095	0.815617584845652	1.17745143809377	0.574404838392923
VAPA	8.15157987896835	8.15314360342269	8.0821790709359	8.10697519104968	8.55202710684064	8.50124074046624	8.28679805080351	8.38847069899968
MICU2	6.83203721416023	6.68698682860311	6.79546833966652	6.86030480290591	7.13032871909188	7.13726862598711	7.04037189046061	7.20303188790758
C2CD2L	4.7365818884117	4.34571549675937	4.75920742795112	4.38106813185147	5.16796044950635	5.17565754070776	4.95632939121736	5.07433346552546
COMMD1	5.38397824190044	5.57547937952577	5.55040406868796	5.60684909112421	5.21647208851997	5.12268866250301	4.91920959194879	5.07110805623934
EFTUD2	8.14109629876457	7.93742827738829	7.9056021487642	8.08988110249498	8.36499947083894	8.32813532385161	8.19621663224246	8.39912082346301
OIP5-AS1	7.93806552432886	7.59782647127167	7.2005755802845	7.27648859048292	8.0299842605111	8.03335242542879	7.80899125973674	7.91456713474064
ZFYVE21	4.39869312101124	4.06508910970661	4.0805766910465	3.9737382477135	3.55730849752808	3.57217062401371	3.39809396969202	3.70470323316566
MAP3K13	4.93483124519749	4.65825403642514	4.73219691791786	4.71133826569701	4.65749051095749	4.17945162174775	4.24941766341482	4.22063099350425
SS18L2	5.94983399285228	6.16864736911782	5.7675394671071	6.0095100956907	6.38250343322958	6.51599159329441	6.03272896671066	6.33211347136138
FCRL3	1.04792943112915	2.21161557383455	3.84099416569016	3.58429041025008	0.99657308756488	1.13380452279034	2.87740543713289	2.33998829789625
PPP2R2B	2.93965012630086	1.88210301339849	1.66163761812154	2.34173129099038	3.494997118978	2.84578913771051	2.10840502051857	3.0197418129899
EZR	9.5386098944325	9.38792547179862	9.06293422522993	9.65207441150335	9.2444924696391	9.12274058793248	8.8694295016786	9.24408980635345
PDCD2	7.0494394189191	7.12574154101485	7.12551510702634	7.30389679423171	7.4899711438696	7.42727219399972	7.42004376426223	7.56444884469783
FAM83D	6.54801627067603	6.41879761773674	5.8237340617634	6.49704863222936	6.16727774037685	5.98220959305962	5.64647060387773	5.96077491066028
ATP5MC3	8.13386886932701	8.39511205750622	8.2946678884561	8.3588232115633	8.68889465272567	8.88346221430411	8.40831055529428	8.71687629274269
SLC10A3	5.85418489863526	5.73667494551767	5.59491060948234	5.84150687595222	5.54516249825779	5.3950274881345	5.05887166558887	5.52100548855804
QDPR	5.29711035021039	4.97869759574113	5.4797102582841	5.35570925285655	5.86434540420094	5.4390218462031	5.67235708486366	5.76408847015349
RBL2	7.73539600698495	7.21183741503968	7.51224410584708	7.35064283461205	7.83514851035185	7.73016774271926	7.94932014172007	7.94945797265539
PUM2	7.3197757279364	7.13858137958695	6.79345963091221	6.97422808685297	7.58453101963291	7.43453466113971	7.31464449294601	7.27137483961974
NOTCH1	7.28633842733126	6.38719411872098	5.96160607553148	6.12885363661307	6.50100823986708	6.11168401109175	5.63506909636793	5.74902973966782
DUSP3	4.01565881048124	3.9983525269344	4.86628715636121	4.02317966242965	3.71676756855068	3.28132658252154	3.5945374340568	3.47993715231701
FGF9	0.848534011758003	0.648456356596386	1.03085778295953	0.476392242209449	1.58039147283241	1.06059235995388	1.80078903340771	1.8761875129982
UBP1	6.67886571961645	6.56892184375097	6.37488015508123	6.58904216015798	6.43811005197918	6.23118489903288	5.95508175535595	6.245348600736
